Temperature,Humidity,Rainfall,Leaf wetness Hours,Bacterial leaf spot,Alternariablight,Powdery mildew,Rhizopusrot,Downy mildew,Girdle beetle
31.1,65.0,0.0,0.0,0,0,0,0,0,1
30.5,64.0,0.6,0.0,0,0,0,0,0,0
30.1,64.0,0.2,0.0,0,0,0,0,0,0
29.7,64.0,2.4,0.0,0,0,0,1,0,0
30.2,62.0,4.2,0.0,0,0,0,0,0,0
30.2,64.0,0.2,0.0,0,0,0,0,0,0
30.7,63.0,0.0,0.0,0,0,0,0,0,1
30.5,61.0,1.2,0.0,0,0,0,0,0,0
30.0,60.0,1.2,0.0,0,0,0,1,0,0
28.2,74.0,20.8,4.25,0,0,0,1,0,0
28.3,78.0,0.2,1.17,0,0,0,1,0,0
29.0,75.0,0.2,0.0,0,0,0,1,0,0
29.4,66.0,0.0,0.0,0,0,0,0,0,1
29.2,68.0,0.0,0.0,0,0,0,0,0,1
28.8,70.0,0.0,0.0,0,0,0,0,0,1
28.1,72.0,0.0,0.0,0,0,0,0,0,1
28.8,70.0,0.0,0.0,0,0,0,0,0,1
29.6,70.0,0.0,0.0,0,0,0,0,0,1
28.7,77.0,4.6,8.92,0,0,0,1,0,0
26.8,86.0,73.8,11.83,1,0,0,1,0,0
26.3,90.0,10.8,11.5,1,0,0,1,0,0
25.0,95.0,6.0,11.0,1,0,0,0,0,0
25.0,96.0,29.4,12.92,0,0,0,0,0,0
24.2,98.0,9.2,16.33,0,0,0,0,0,0
24.4,96.0,11.0,11.83,0,0,0,0,0,0
26.3,88.0,0.0,0.0,1,0,0,0,0,0
25.6,92.0,6.2,4.83,1,0,0,0,0,0
25.5,93.0,8.8,10.08,1,0,0,0,0,0
25.7,92.0,4.0,4.08,1,0,0,0,0,0
26.3,88.0,0.4,8.83,1,0,0,1,0,0
26.8,86.0,0.0,0.0,1,0,0,0,0,0
25.5,93.0,6.0,5.0,1,0,0,0,0,0
25.3,88.0,0.0,0.0,1,0,0,0,0,0
25.8,85.0,0.0,0.0,1,0,0,0,0,0
27.0,84.0,0.0,0.0,1,0,0,0,0,0
26.9,87.0,0.0,0.0,1,0,0,0,0,0
26.8,86.0,0.2,0.0,1,0,0,1,0,0
26.8,85.0,0.0,0.0,1,0,0,0,0,0
26.4,86.0,0.0,0.0,1,0,0,0,0,0
26.4,85.0,2.0,2.08,1,0,0,1,0,0
23.7,95.0,3.2,10.42,0,0,0,0,0,0
24.5,93.0,2.0,2.58,1,0,0,0,0,0
26.3,85.0,0.0,0.0,1,0,0,0,0,0
25.1,89.0,2.2,9.0,1,0,0,1,0,0
24.7,90.0,0.4,7.08,1,0,0,1,0,0
25.9,87.0,0.4,0.08,1,0,0,1,0,0
25.0,90.0,1.0,0.17,1,0,0,1,0,0
25.3,88.0,0.6,3.25,1,0,0,1,0,0
25.5,89.0,1.6,1.33,1,0,0,1,0,0
25.8,88.0,0.0,0.0,1,0,0,0,0,0
26.3,82.0,0.2,0.0,1,0,0,1,0,0
26.1,81.0,0.0,0.0,1,0,0,0,0,0
26.2,84.0,0.0,0.08,1,0,0,0,0,0
27.3,81.0,0.0,0.5,1,0,0,0,0,0
26.8,83.0,1.0,7.0,1,0,0,1,0,0
26.3,84.0,0.0,8.42,1,0,0,0,0,0
26.4,82.0,0.0,6.08,1,0,0,0,0,0
26.6,85.0,0.2,7.42,1,0,0,1,0,0
25.9,88.0,0.8,9.58,1,0,0,1,0,0
24.5,95.0,13.4,7.5,1,0,0,0,0,0
24.1,97.0,1.0,0.0,0,0,0,0,0,0
24.6,94.0,1.8,0.08,1,0,0,0,0,0
23.3,98.0,15.4,11.25,0,0,0,0,0,0
22.9,99.0,20.8,18.17,0,0,0,0,0,0
22.7,99.0,22.0,23.83,0,0,0,0,0,0
24.8,94.0,1.2,7.25,1,0,0,0,0,0
24.2,98.0,4.2,15.33,0,0,0,0,0,0
23.8,96.0,8.2,14.58,0,0,0,0,0,0
24.8,93.0,0.0,6.33,1,0,0,0,0,0
24.3,94.0,2.8,5.0,1,0,0,0,0,0
24.1,95.0,2.0,12.67,1,0,0,0,0,0
24.4,93.0,2.2,10.58,1,0,0,0,0,0
24.0,98.0,8.0,20.17,0,0,0,0,0,0
25.0,89.0,0.2,0.75,1,0,0,1,0,0
25.7,86.0,0.0,0.0,1,0,0,0,0,0
23.7,94.0,3.2,10.5,0,0,0,0,0,0
23.4,94.0,6.6,16.5,0,0,0,0,0,0
25.6,86.0,0.4,5.0,1,0,0,1,0,0
25.4,86.0,0.2,6.42,1,0,0,1,0,0
25.4,88.0,0.0,10.67,1,0,0,0,0,0
25.6,89.0,0.2,11.75,1,0,0,1,0,0
26.0,89.0,0.0,5.25,1,0,0,0,0,0
24.6,94.0,1.0,9.83,1,0,0,0,0,0
25.3,89.0,0.6,8.58,1,0,0,1,0,0
26.6,85.0,0.0,6.08,1,0,0,0,0,0
25.9,89.0,0.0,2.33,1,0,0,0,0,0
26.5,89.0,0.0,1.83,1,0,0,0,0,0
24.8,93.0,3.6,9.58,1,0,0,0,0,0
24.5,92.0,1.2,2.42,1,0,0,0,0,0
24.8,93.0,0.0,0.58,1,0,0,0,0,0
25.3,90.0,0.6,4.25,1,0,0,1,0,0
25.5,88.0,0.0,2.17,1,0,0,0,0,0
25.3,89.0,0.2,4.67,1,0,0,1,0,0
24.8,92.0,0.0,1.33,1,0,0,0,0,0
24.6,93.0,0.0,1.75,1,0,0,0,0,0
25.1,91.0,46.8,7.42,1,0,0,0,0,0
25.1,95.0,17.2,10.25,1,0,0,0,0,0
25.6,94.0,1.4,7.08,1,0,0,0,0,0
23.8,99.0,25.6,18.33,0,0,0,0,0,0
22.3,100.0,0.0,12.0,0,0,0,0,0,0
22.7,99.0,0.0,8.58,0,0,0,0,0,0
24.3,94.0,1.0,9.5,1,0,0,0,0,0
23.8,96.0,2.2,11.83,0,0,0,0,0,0
23.9,93.0,1.4,11.5,0,0,0,0,0,0
24.0,93.0,0.2,0.17,1,0,0,0,0,0
24.1,94.0,1.2,8.58,1,0,0,0,0,0
24.2,94.0,0.6,3.67,1,0,0,0,0,0
24.6,91.0,0.2,0.67,1,0,0,0,0,0
23.8,97.0,22.8,9.42,0,0,0,0,0,0
23.8,96.0,2.6,9.83,0,0,0,0,0,0
25.1,86.0,0.6,0.0,1,0,0,1,0,0
24.5,87.0,0.0,0.0,1,0,0,0,0,0
24.6,85.0,0.2,0.0,1,0,0,1,0,0
25.1,85.0,0.0,0.0,1,0,0,0,0,0
25.3,87.0,0.0,0.0,1,0,0,0,0,0
25.7,86.0,2.0,0.0,1,0,0,1,0,0
25.4,88.0,2.2,0.0,1,0,0,1,0,0
25.2,89.0,4.8,4.0,1,0,0,1,0,0
26.4,87.0,0.0,0.0,1,0,0,0,0,0
26.5,84.0,0.0,3.0,1,0,0,0,0,0
25.0,93.0,0.0,10.92,1,0,0,0,0,0
26.1,90.0,0.0,0.0,1,0,0,0,0,0
26.7,86.0,0.0,1.5,1,0,0,0,0,0
26.1,91.0,0.0,10.58,1,0,0,0,0,0
25.5,90.0,0.0,7.75,1,0,0,0,0,0
24.7,92.0,0.0,17.17,1,0,0,0,0,0
25.2,93.0,0.0,11.92,1,0,0,0,0,0
25.6,92.0,0.0,2.83,1,0,0,0,0,0
25.6,91.0,0.0,9.17,1,0,0,0,0,0
27.1,85.0,0.0,1.58,1,0,0,0,0,0
25.1,92.0,0.0,11.25,1,0,0,0,0,0
25.4,83.0,0.0,0.0,1,0,0,0,0,0
24.5,83.0,0.0,0.0,1,0,0,0,0,0
26.3,86.0,0.0,0.0,1,0,0,0,0,0
26.5,90.0,0.0,5.17,1,0,0,0,0,0
25.0,92.0,0.0,16.25,1,0,0,0,0,0
27.0,82.0,0.0,8.08,1,0,0,0,0,0
27.2,78.0,0.0,0.0,0,0,0,0,0,1
25.9,80.0,0.0,0.0,1,0,0,0,0,1
26.3,77.0,0.0,0.0,0,0,0,0,0,1
24.5,80.0,0.0,0.0,1,0,0,0,0,1
24.4,83.0,0.0,0.0,1,0,0,0,0,0
24.9,81.0,0.0,0.17,1,0,0,0,0,0
24.7,86.0,0.0,10.08,1,0,0,0,0,0
24.3,89.0,0.2,17.0,1,0,0,1,0,0
25.4,86.0,0.0,6.5,1,0,0,0,0,0
25.1,87.0,0.0,0.0,1,0,0,0,0,0
25.5,88.0,0.0,6.17,1,0,0,0,0,0
24.5,95.0,0.0,18.83,1,0,0,0,0,0
25.4,93.0,0.0,15.08,1,0,0,0,0,0
25.0,95.0,0.0,10.92,1,0,0,0,0,0
26.1,90.0,0.0,0.0,1,0,0,0,0,0
24.4,93.0,0.0,8.5,1,0,0,0,0,0
24.5,91.0,0.0,10.25,1,0,0,0,0,0
25.8,85.0,0.0,0.83,1,0,0,0,0,0
24.7,87.0,0.0,0.92,1,0,0,0,0,0
24.5,82.0,0.0,6.25,1,0,0,0,0,0
23.9,80.0,0.0,10.5,0,0,0,0,0,1
23.0,78.0,0.2,11.58,0,0,0,1,0,0
22.6,80.0,0.0,11.92,0,0,0,0,0,1
22.5,77.0,0.0,9.5,0,0,0,0,0,1
22.2,77.0,0.0,10.17,0,0,0,0,0,1
21.2,77.0,0.0,9.5,0,0,0,0,0,1
22.2,78.0,0.0,7.58,0,0,0,0,0,1
24.1,85.0,0.0,7.5,1,0,0,0,0,0
24.9,88.0,0.0,6.17,1,0,0,0,0,0
24.0,92.0,0.0,10.92,1,0,0,0,0,0
24.1,89.0,0.0,11.58,1,0,0,0,0,0
22.0,87.0,0.0,10.75,0,0,0,0,0,0
22.0,90.0,0.0,10.33,0,0,0,0,0,0
22.9,98.0,0.0,14.58,0,0,0,0,0,0
24.2,92.0,0.0,16.5,1,0,0,0,0,0
25.1,89.0,0.0,9.5,1,0,0,0,0,0
25.8,86.0,0.0,4.0,1,0,0,0,0,0
25.1,88.0,0.0,15.75,1,0,0,0,0,0
24.5,93.0,0.0,9.5,1,0,0,0,0,0
24.9,92.0,0.0,7.92,1,0,0,0,0,0
24.8,90.0,0.0,9.0,1,0,0,0,0,0
24.2,88.0,0.0,0.75,1,0,0,0,0,0
24.0,90.0,0.0,8.08,1,0,0,0,0,0
25.5,87.0,0.0,8.92,1,0,0,0,0,0
25.2,87.0,0.0,7.42,1,0,0,0,0,0
23.7,91.0,0.0,15.83,0,0,0,0,0,0
23.8,89.0,0.0,14.17,0,0,0,0,0,0
23.7,90.0,0.0,9.25,0,0,0,0,0,0
24.1,87.0,0.0,9.75,1,0,0,0,0,0
23.9,91.0,0.0,9.92,0,0,0,0,0,0
23.7,87.0,0.0,5.83,0,0,0,0,0,0
23.7,85.0,0.0,9.92,0,0,0,0,0,0
22.2,81.0,0.0,7.33,0,0,0,0,0,0
22.1,85.0,0.0,10.42,0,0,0,0,0,0
22.5,84.0,0.0,9.75,0,0,0,0,0,0
22.4,83.0,0.0,10.75,0,0,0,0,0,0
21.9,83.0,0.0,11.5,0,0,0,0,0,0
22.6,85.0,0.0,9.58,0,0,0,0,0,0
22.3,86.0,0.0,8.58,0,0,0,0,0,0
21.1,82.0,0.0,11.0,0,0,0,0,0,0
18.5,79.0,0.0,10.33,0,1,0,0,0,1
18.6,77.0,0.0,9.42,0,1,0,0,0,1
23.0,79.0,0.0,3.75,0,0,0,0,0,1
22.6,86.0,0.4,8.67,0,0,0,1,0,0
21.6,82.0,0.0,9.42,0,0,0,0,0,0
18.4,85.0,0.0,10.75,0,1,0,0,0,0
18.9,76.0,0.0,4.25,0,1,0,0,0,1
17.2,82.0,0.0,11.83,0,1,0,0,0,0
17.9,79.0,0.0,10.08,0,1,0,0,0,1
17.9,81.0,0.0,11.08,0,1,0,0,0,0
18.1,79.0,0.0,11.0,0,1,0,0,0,1
17.4,76.0,0.0,9.5,0,1,0,0,0,1
16.4,75.0,0.0,9.5,0,1,0,0,0,1
15.2,73.0,0.0,9.25,0,1,0,0,0,1
15.6,72.0,0.0,7.92,0,1,0,0,0,1
17.1,73.0,0.0,7.67,0,1,0,0,0,1
17.9,75.0,0.0,9.0,0,1,0,0,0,1
18.1,76.0,0.0,10.67,0,1,0,0,0,1
18.4,76.0,0.0,9.92,0,1,0,0,0,1
17.5,73.0,0.0,8.83,0,1,0,0,0,1
17.8,73.0,0.0,7.67,0,1,0,0,0,1
19.0,76.0,0.0,9.42,0,1,0,0,0,1
20.3,77.0,0.0,4.58,0,0,0,0,0,1
20.2,80.0,0.0,5.25,0,0,0,0,0,1
20.1,86.0,0.0,9.5,0,0,0,0,0,0
20.5,77.0,0.0,2.25,0,0,0,0,0,1
16.9,78.0,0.0,8.5,0,1,0,0,0,1
17.4,81.0,0.0,0.0,0,1,0,0,0,0
20.6,81.0,0.0,0.0,0,0,0,0,0,0
20.2,81.0,0.0,6.17,0,0,0,0,0,0
19.3,83.0,0.0,9.25,0,1,0,0,0,0
17.9,70.0,0.0,9.58,0,1,0,0,1,1
15.0,67.0,0.0,6.83,0,0,0,0,1,1
17.2,68.0,0.0,6.08,0,0,0,0,1,1
17.5,70.0,0.0,6.83,0,1,0,0,1,1
17.0,68.0,0.0,8.08,0,0,0,0,1,1
17.5,67.0,0.0,7.75,0,0,0,0,1,1
17.6,67.0,0.0,7.83,0,0,0,0,1,1
18.9,65.0,0.0,6.75,0,0,0,0,1,1
19.5,64.0,0.0,6.08,0,0,0,0,1,1
19.5,67.0,0.2,7.17,0,0,0,0,1,0
19.5,63.0,0.0,0.0,0,0,0,0,1,1
22.1,57.0,0.0,0.0,0,0,1,0,0,0
20.7,66.0,0.0,7.5,0,0,0,0,1,1
20.5,63.0,0.0,3.92,0,0,0,0,1,1
20.5,63.0,0.0,4.17,0,0,0,0,1,1
19.5,65.0,0.0,4.08,0,0,0,0,1,1
19.1,65.0,0.0,6.25,0,0,0,0,1,1
20.5,62.0,0.0,6.17,0,0,0,0,1,1
21.4,63.0,0.0,3.67,0,0,0,0,1,1
21.5,67.0,0.0,4.75,0,0,0,0,1,1
20.9,68.0,0.0,6.42,0,0,0,0,1,1
21.1,64.0,0.0,5.67,0,0,0,0,1,1
21.3,64.0,0.0,4.92,0,0,0,0,1,1
21.0,63.0,0.0,8.67,0,0,0,0,1,1
21.2,61.0,0.0,0.92,0,0,0,0,1,1
22.0,65.0,0.0,0.0,0,0,0,0,1,1
22.3,64.0,0.0,0.0,0,0,0,0,1,1
22.2,66.0,0.0,0.0,0,0,0,0,1,1
22.5,64.0,0.0,0.0,0,0,0,0,1,1
22.2,64.0,0.0,0.0,0,0,0,0,1,1
22.1,59.0,0.0,0.0,0,0,1,0,0,0
21.8,58.0,0.0,0.0,0,0,1,0,0,0
28.1,39.0,0.0,0.0,0,0,0,0,0,0
22.6,59.0,0.0,2.83,0,0,1,0,0,0
22.2,58.0,0.0,0.0,0,0,1,0,0,0
16.2,77.0,0.0,0.0,0,1,0,0,0,1
27.5,36.0,0.0,0.0,0,0,0,0,0,0
21.8,56.0,0.0,0.0,0,0,1,0,0,0
22.6,58.0,0.0,0.0,0,0,1,0,0,0
23.2,60.0,0.0,0.0,0,0,1,0,1,1
21.7,64.0,0.0,1.42,0,0,0,0,1,1
21.9,70.0,0.0,3.25,0,0,0,0,1,1
21.8,67.0,0.0,8.75,0,0,0,0,1,1
22.2,64.0,0.0,3.08,0,0,0,0,1,1
22.9,62.0,0.0,5.25,0,0,0,0,1,1
22.7,56.0,0.0,0.0,0,0,1,0,0,0
21.8,54.0,0.0,0.0,0,0,1,0,0,0
21.9,59.0,0.0,0.0,0,0,1,0,0,0
24.7,61.0,0.0,0.0,0,0,0,0,1,1
24.4,62.0,0.0,2.58,0,0,0,0,1,1
23.0,60.0,0.0,4.25,0,0,1,0,1,1
22.8,58.0,0.0,5.33,0,0,1,0,0,0
23.2,61.0,0.0,0.0,0,0,0,0,1,1
25.0,64.0,0.0,0.0,0,0,0,0,1,1
25.8,60.0,0.0,0.0,0,0,1,0,0,1
26.9,56.0,0.0,0.0,0,0,1,0,0,0
26.9,51.0,0.0,0.0,0,0,1,0,0,0
27.0,51.0,0.0,0.0,0,0,1,0,0,0
25.8,54.0,0.6,0.0,0,0,0,1,0,0
26.6,52.0,0.0,0.0,0,0,1,0,0,0
27.3,46.0,0.0,0.0,0,0,1,0,0,0
27.8,42.0,0.0,0.0,0,0,0,0,0,0
26.0,38.0,0.0,0.0,0,0,0,0,0,0
23.8,41.0,0.0,0.0,0,0,0,0,0,0
23.4,42.0,0.0,0.0,0,0,0,0,0,0
24.4,41.0,0.0,0.0,0,0,0,0,0,0
19.4,54.0,0.0,0.0,0,0,1,0,0,0
31.5,25.0,0.0,0.0,0,0,0,0,0,0
25.5,42.0,0.0,0.0,0,0,0,0,0,0
25.3,37.0,0.0,0.0,0,0,0,0,0,0
25.0,37.0,0.0,0.0,0,0,0,0,0,0
26.5,40.0,0.0,0.0,0,0,0,0,0,0
27.5,45.0,0.0,0.0,0,0,1,0,0,0
27.2,39.0,0.0,0.0,0,0,0,0,0,0
26.2,35.0,0.0,0.0,0,0,0,0,0,0
26.5,40.0,0.0,0.0,0,0,0,0,0,0
26.6,46.0,0.0,0.0,0,0,1,0,0,0
27.0,46.0,0.0,0.0,0,0,1,0,0,0
27.3,42.0,0.0,0.0,0,0,0,0,0,0
27.9,50.0,0.0,0.0,0,0,1,0,0,0
28.3,48.0,0.0,0.0,0,0,1,0,0,0
28.3,47.0,0.0,0.0,0,0,1,0,0,0
28.4,39.0,0.0,0.0,0,0,0,0,0,0
28.0,32.0,0.0,0.0,0,0,0,0,0,0
28.0,30.0,0.0,0.0,0,0,0,0,0,0
26.4,30.0,0.0,0.0,0,0,0,0,0,0
25.2,38.0,0.0,0.0,0,0,0,0,0,0
26.7,45.0,0.0,0.0,0,0,1,0,0,0
25.9,41.0,0.0,0.0,0,0,0,0,0,0
27.0,38.0,0.0,0.0,0,0,0,0,0,0
28.5,49.0,0.0,0.0,0,0,1,0,0,0
28.6,39.0,0.0,0.0,0,0,0,0,0,0
28.7,44.0,0.0,0.0,0,0,0,0,0,0
28.9,41.0,0.0,0.0,0,0,0,0,0,0
28.4,52.0,0.0,0.0,0,0,1,0,0,0
28.4,59.0,0.0,3.0,0,0,1,0,0,0
28.5,64.0,0.0,1.0,0,0,0,0,0,1
30.3,53.0,0.0,0.0,0,0,1,0,0,0
29.6,48.0,0.0,0.0,0,0,1,0,0,0
30.2,48.0,0.0,0.0,0,0,1,0,0,0
30.4,59.0,0.0,0.0,0,1,1,0,0,0
31.5,52.0,0.0,0.0,0,0,1,0,0,0
30.8,51.0,0.0,0.0,0,0,1,0,0,0
30.2,45.0,0.0,0.0,0,0,1,0,0,0
29.6,48.0,0.0,0.0,0,0,1,0,0,0
29.7,49.0,0.0,0.0,0,0,1,0,0,0
29.4,48.0,0.0,0.0,0,0,1,0,0,0
29.0,58.0,0.0,0.0,0,0,1,0,0,0
27.5,64.0,0.0,3.17,0,0,0,0,0,1
28.4,64.0,0.0,2.0,0,0,0,0,0,1
30.5,54.0,0.0,0.0,0,0,1,0,0,0
31.4,51.0,0.0,0.58,0,0,1,0,0,0
29.2,59.0,0.2,0.17,0,0,1,1,0,0
30.3,63.0,0.0,0.0,0,0,0,0,0,1
32.0,52.0,0.0,0.0,0,0,1,0,0,0
32.2,55.0,0.0,0.0,0,0,1,0,0,0
31.6,57.0,0.0,0.33,0,0,1,0,0,0
29.5,49.0,0.0,0.0,0,0,1,0,0,0
28.7,56.0,0.0,1.92,0,0,1,0,0,0
28.6,59.0,0.0,1.33,0,0,1,0,0,0
28.6,60.0,0.0,1.5,0,0,1,0,0,1
27.8,56.0,0.0,0.0,0,0,1,0,0,0
29.0,61.0,0.0,2.33,0,0,0,0,0,1
28.7,65.0,0.2,0.0,0,0,0,1,0,0
29.2,60.0,0.0,0.0,0,0,1,0,0,1
29.8,42.0,0.0,0.0,0,0,0,0,0,0
29.4,50.0,0.0,0.0,0,0,1,0,0,0
29.4,58.0,0.0,0.0,0,0,1,0,0,0
30.2,62.0,0.0,4.75,0,0,0,0,0,1
31.2,52.0,0.0,1.92,0,0,1,0,0,0
28.7,50.0,0.0,0.0,0,0,1,0,0,0
28.5,52.0,0.0,2.33,0,0,1,0,0,0
33.2,41.0,0.0,0.0,0,0,0,0,0,0
30.1,54.0,0.0,0.33,0,0,1,0,0,0
28.1,56.0,0.0,2.42,0,0,1,0,0,0
28.5,66.0,0.0,0.0,0,0,0,0,0,1
28.8,65.0,0.0,0.25,0,0,0,0,0,1
29.4,66.0,0.0,5.92,0,0,0,0,0,1
29.5,66.0,0.0,5.5,0,0,0,0,0,1
29.9,63.0,0.0,6.42,0,0,0,0,0,1
27.5,74.0,0.0,7.5,0,0,0,0,0,1
25.1,87.0,0.0,0.0,1,0,0,0,0,0
32.7,53.0,0.0,0.0,0,0,1,0,0,0
30.4,65.0,0.0,0.0,0,0,0,0,0,1
30.0,68.0,0.0,0.0,0,0,0,0,0,1
29.4,67.0,0.0,0.0,0,0,0,0,0,1
31.8,43.0,0.0,6.94,0,0,0,0,0,0
31.8,44.0,0.0,5.67,0,0,0,0,0,0
30.7,51.0,0.0,17.08,0,0,1,0,0,0
30.3,57.0,0.0,17.17,0,0,1,0,0,0
30.2,57.0,0.0,11.33,0,0,1,0,0,0
28.8,66.0,1.2,5.42,0,0,0,1,0,0
26.3,77.0,0.4,9.0,0,0,0,1,0,0
26.7,75.0,0.0,5.67,0,0,0,0,0,1
23.5,93.0,1.0,12.42,0,0,0,0,0,0
22.8,98.0,0.4,21.42,0,0,0,0,0,0
23.2,95.0,0.4,14.5,0,0,0,0,0,0
24.4,88.0,0.8,12.67,1,0,0,1,0,0
25.3,83.0,1.6,4.58,1,0,0,1,0,0
25.1,79.0,0.0,1.25,0,0,0,0,0,1
25.1,79.0,0.8,6.33,0,0,0,1,0,0
24.4,81.0,0.4,1.08,1,0,0,1,0,0
24.9,82.0,0.0,0.17,1,0,0,0,0,0
26.0,72.0,0.0,0.0,0,0,0,0,0,1
26.1,73.0,0.0,0.0,0,0,0,0,0,1
25.3,79.0,0.0,0.22,0,0,0,0,0,1
25.2,81.0,0.0,0.0,1,0,0,0,0,0
25.7,78.0,0.0,0.0,0,0,0,0,0,1
26.2,74.0,0.0,0.72,0,0,0,0,0,1
26.0,75.0,0.0,0.83,0,0,0,0,0,1
25.6,75.0,0.2,5.56,0,0,0,1,0,0
24.7,82.0,0.0,2.21,1,0,0,0,0,0
25.1,83.0,0.2,4.17,1,0,0,1,0,0
25.0,83.0,0.0,1.47,1,0,0,0,0,0
25.6,76.0,0.2,5.0,0,0,0,1,0,0
26.0,75.0,0.0,2.72,0,0,0,0,0,1
26.0,74.0,0.0,0.0,0,0,0,0,0,1
25.7,76.0,0.0,0.0,0,0,0,0,0,1
24.5,84.0,0.0,0.0,1,0,0,0,0,0
25.2,79.0,0.0,0.0,0,0,0,0,0,1
26.6,72.0,0.0,0.0,0,0,0,0,0,1
25.0,82.0,0.0,0.0,1,0,0,0,0,0
25.4,75.0,0.0,0.0,0,0,0,0,0,1
23.8,84.0,5.2,0.0,0,0,0,1,0,0
23.3,92.0,0.0,0.0,0,0,0,0,0,0
23.7,89.0,0.0,0.0,0,0,0,0,0,0
25.1,81.0,0.0,0.0,1,0,0,0,0,0
24.8,81.0,0.0,0.0,1,0,0,0,0,0
23.6,86.0,14.7,0.0,0,0,0,1,0,0
23.1,88.0,0.0,0.0,0,0,0,0,0,0
24.9,80.0,0.0,0.0,1,0,0,0,0,1
24.4,87.0,16.1,0.0,1,0,0,1,0,0
23.8,95.0,0.2,0.0,0,0,0,0,0,0
23.2,96.0,14.7,0.0,0,0,0,0,0,0
22.7,99.0,27.3,0.0,0,0,0,0,0,0
24.0,90.0,0.0,0.0,1,0,0,0,0,0
24.4,84.0,0.0,0.0,1,0,0,0,0,0
24.5,83.0,0.6,0.0,1,0,0,1,0,0
24.4,84.0,0.0,0.0,1,0,0,0,0,0
24.6,84.0,0.0,0.0,1,0,0,0,0,0
26.2,76.0,0.0,0.0,0,0,0,0,0,1
24.7,82.0,0.0,0.0,1,0,0,0,0,0
27.2,71.0,0.0,0.0,0,0,0,0,0,1
24.6,81.0,23.0,0.0,1,0,0,1,0,0
24.1,87.0,13.0,0.0,1,0,0,1,0,0
24.6,86.0,9.0,0.0,1,0,0,1,0,0
23.3,92.0,1.4,0.0,0,0,0,0,0,0
23.9,88.0,0.0,0.0,0,0,0,0,0,0
24.6,86.0,0.0,0.0,1,0,0,0,0,0
24.9,79.0,0.0,0.0,0,0,0,0,0,1
24.9,81.0,0.0,0.0,1,0,0,0,0,0
25.0,82.0,0.0,0.0,1,0,0,0,0,0
24.2,89.0,0.8,0.0,1,0,0,1,0,0
24.4,85.0,0.0,0.0,1,0,0,0,0,0
24.6,85.0,1.8,0.0,1,0,0,1,0,0
24.7,81.0,0.0,0.0,1,0,0,0,0,0
24.8,81.0,0.0,0.0,1,0,0,0,0,0
25.2,77.0,0.0,0.0,0,0,0,0,0,1
24.4,85.0,2.4,0.0,1,0,0,1,0,0
24.6,83.0,0.0,0.0,1,0,0,0,0,0
24.7,81.0,0.0,0.0,1,0,0,0,0,0
25.3,77.0,0.0,0.0,0,0,0,0,0,1
24.6,81.0,0.0,0.0,1,0,0,0,0,0
24.7,80.0,0.0,0.0,1,0,0,0,0,1
25.1,78.0,0.0,0.0,0,0,0,0,0,1
25.7,76.0,0.0,0.0,0,0,0,0,0,1
26.5,73.0,0.0,0.0,0,0,0,0,0,1
24.7,84.0,0.0,0.0,1,0,0,0,0,0
25.7,79.0,0.0,0.0,0,0,0,0,0,1
25.4,78.0,0.0,0.0,0,0,0,0,0,1
24.2,84.0,2.6,0.0,1,0,0,1,0,0
22.7,92.0,0.0,0.0,0,0,0,0,0,0
22.9,92.0,0.0,0.0,0,0,0,0,0,0
21.6,98.0,8.0,0.0,0,0,0,0,0,0
22.4,94.0,17.2,0.0,0,0,0,0,0,0
22.3,97.0,23.2,0.0,0,0,0,0,0,0
24.3,88.0,0.0,0.0,1,0,0,0,0,0
25.2,84.0,0.0,0.0,1,0,0,0,0,0
25.3,95.0,6.4,0.0,1,0,0,0,0,0
24.5,97.0,24.8,0.0,0,0,0,0,0,0
23.5,100.0,72.2,0.0,0,0,0,0,0,0
25.1,96.0,3.4,0.0,0,0,0,0,0,0
24.0,97.0,1.2,0.0,0,0,0,0,0,0
23.7,98.0,8.7,0.0,0,0,0,0,0,0
24.4,96.0,0.0,0.0,0,0,0,0,0,0
25.4,90.0,0.0,0.0,1,0,0,0,0,0
25.4,89.0,0.0,0.0,1,0,0,0,0,0
24.8,93.0,0.0,0.0,1,0,0,0,0,0
24.4,93.0,0.0,0.0,1,0,0,0,0,0
24.6,91.0,0.0,0.0,1,0,0,0,0,0
24.9,89.0,0.0,0.0,1,0,0,0,0,0
26.2,90.0,0.8,0.0,1,0,0,1,0,0
25.7,92.0,0.0,0.0,1,0,0,0,0,0
25.1,89.0,0.0,0.0,1,0,0,0,0,0
24.7,90.0,0.0,0.0,1,0,0,0,0,0
24.0,93.0,0.0,0.0,1,0,0,0,0,0
24.8,87.0,0.0,0.0,1,0,0,0,0,0
24.8,90.0,0.4,0.0,1,0,0,1,0,0
23.8,89.0,0.2,0.0,0,0,0,1,0,0
24.2,84.0,0.0,0.0,1,0,0,0,0,0
24.5,85.0,0.0,0.0,1,0,0,0,0,0
24.7,86.0,0.0,0.0,1,0,0,0,0,0
24.4,88.0,1.2,0.0,1,0,0,1,0,0
25.0,83.0,0.0,0.0,1,0,0,0,0,0
25.1,83.0,0.0,0.0,1,0,0,0,0,0
25.3,86.0,0.0,0.0,1,0,0,0,0,0
25.2,89.0,0.0,0.0,1,0,0,0,0,0
24.1,94.0,0.0,0.0,1,0,0,0,0,0
24.8,82.0,0.6,0.0,1,0,0,1,0,0
